Gene stable ID	NCBI gene (formerly Entrezgene) ID	HGNC symbol	Gene stable ID
ENSG00000159231	874	CBR3	ENSG00000159231
ENSG00000226762	105376354	LINC02668	ENSG00000226762
ENSG00000181544	2187	FANCB	ENSG00000181544
ENSG00000285226	55003	PAK1IP1	ENSG00000285226
ENSG00000260388	100861549	LINC00562	ENSG00000260388
ENSG00000142197	9980	DOP1B	ENSG00000142197
ENSG00000136159	55270	NUDT15	ENSG00000136159
ENSG00000233321	101927880	LINC02669	ENSG00000233321
ENSG00000284936	51522	TMEM14C	ENSG00000284936
ENSG00000136146	29079	MED4	ENSG00000136146
ENSG00000285343	79660	PPP1R3B	ENSG00000285343
ENSG00000288522	101928532		ENSG00000288522
ENSG00000288204	3166	HMX1	ENSG00000288204
ENSG00000284955	112268408		ENSG00000284955
ENSG00000106686	55064	SPATA6L	ENSG00000106686
ENSG00000285514	100616350	MIR4660	ENSG00000285514
ENSG00000130150	158747	MOSPD2	ENSG00000130150
ENSG00000067082	1316	KLF6	ENSG00000067082
ENSG00000285022	9258	MFHAS1	ENSG00000285022
ENSG00000229111	100873965	MED4-AS1	ENSG00000229111
ENSG00000136156	9445	ITM2B	ENSG00000136156
ENSG00000285098	137075	CLDN23	ENSG00000285098
ENSG00000187792	7621	ZNF70	ENSG00000187792
ENSG00000128218	29802	VPREB3	ENSG00000128218
ENSG00000285119	286042	FAM86B3P	ENSG00000285119
ENSG00000169314	150248	C22orf15	ENSG00000169314
ENSG00000230573	105376365	LINC02639	ENSG00000230573
ENSG00000132639	6616	SNAP25	ENSG00000132639
ENSG00000159256	23515	MORC3	ENSG00000159256
ENSG00000102048	140462	ASB9	ENSG00000102048
ENSG00000274809	102464829	MIR6078	ENSG00000274809
ENSG00000250479	400916	CHCHD10	ENSG00000250479
ENSG00000231473	100862704	RB1-DT	ENSG00000231473
ENSG00000236990	101927964		ENSG00000236990
ENSG00000139687	5925	RB1	ENSG00000139687
ENSG00000099953	4320	MMP11	ENSG00000099953
ENSG00000205808	403313	PLPP6	ENSG00000205808
ENSG00000285463	107987155	OOSP4B	ENSG00000285463
ENSG00000273061	101929351	CDC37L1-DT	ENSG00000273061
ENSG00000285432	245910	DEFB107A	ENSG00000285432
ENSG00000285432	503614	DEFB107A	ENSG00000285432
ENSG00000106993	55664	CDC37L1	ENSG00000106993
ENSG00000285422	219990	OOSP2	ENSG00000285422
ENSG00000285411	504180	DEFB105B	ENSG00000285411
ENSG00000284937	503841	DEFB106B	ENSG00000284937
ENSG00000285356	503618	DEFB104B	ENSG00000285356
ENSG00000165192	140456	ASB11	ENSG00000165192
ENSG00000125863	8195	MKKS	ENSG00000125863
ENSG00000224382	100507059	LINC00703	ENSG00000224382
ENSG00000288309	10407	SPAG11B	ENSG00000288309
ENSG00000284903	932		ENSG00000284903
ENSG00000231298	100216001	MANCR	ENSG00000231298
ENSG00000284978	55894	DEFB103A	ENSG00000284978
ENSG00000284978	414325	DEFB103A	ENSG00000284978
ENSG00000147853	50808	AK3	ENSG00000147853
ENSG00000139679	10161	LPAR6	ENSG00000139679
ENSG00000099956	6598	SMARCB1	ENSG00000099956
ENSG00000285181	1673	DEFB4A	ENSG00000285181
ENSG00000285181	100289462	DEFB4A	ENSG00000285181
ENSG00000285286	100131980	ZNF705G	ENSG00000285286
ENSG00000159259	8208	CHAF1B	ENSG00000159259
ENSG00000149346	128710	SLX4IP	ENSG00000149346
ENSG00000285497	392197	USP17L7	ENSG00000285497
ENSG00000136161	1102	RCBTB2	ENSG00000136161
ENSG00000288323	692099	FAM86DP	ENSG00000288323
ENSG00000284990	377630	USP17L2	ENSG00000284990
ENSG00000284990	401447	USP17L2	ENSG00000284990
ENSG00000165568	83592	AKR1E2	ENSG00000165568
ENSG00000165195	5277	PIGA	ENSG00000165195
ENSG00000101384	182	JAG1	ENSG00000101384
ENSG00000285397	85002	FAM86B1	ENSG00000285397
ENSG00000288312	107986100	LINC02018	ENSG00000288312
ENSG00000284785	100847038	MIR5692A2	ENSG00000284785
ENSG00000120158	10171	RCL1	ENSG00000120158
ENSG00000285360	91694	LONRF1	ENSG00000285360
ENSG00000159261	23562	CLDN14	ENSG00000159261
ENSG00000159263	6493	SIM2	ENSG00000159263
ENSG00000285395	64131	XYLT1	ENSG00000285395
ENSG00000165197	2277	VEGFD	ENSG00000165197
ENSG00000284910	102723692		ENSG00000284910
ENSG00000087842	8544	PIR	ENSG00000087842
ENSG00000233610	100129597	LINC00462	ENSG00000233610
ENSG00000152207	57105	CYSLTR2	ENSG00000152207
ENSG00000273745	102465525	MIR6870	ENSG00000273745
ENSG00000288275	202052	DNAJC18	ENSG00000288275
ENSG00000159267	3141	HLCS	ENSG00000159267
ENSG00000199065	406894	MIR101-2	ENSG00000199065
ENSG00000096968	3717	JAK2	ENSG00000096968
ENSG00000285270	100500870	MIR3926-1	ENSG00000285270
ENSG00000099958	91319	DERL3	ENSG00000099958
ENSG00000284855	100500838	MIR3926-2	ENSG00000284855
ENSG00000285506	340357		ENSG00000285506
ENSG00000187134	1645	AKR1C1	ENSG00000187134
ENSG00000102531	22862	FNDC3A	ENSG00000102531
ENSG00000232900	101929413		ENSG00000232900
ENSG00000285297	101409254	LINC00681	ENSG00000285297
ENSG00000284872	57604	TRMT9B	ENSG00000284872
ENSG00000102010	660	BMX	ENSG00000102010
ENSG00000288673	10395		ENSG00000288673
ENSG00000183145	53820	RIPPLY3	ENSG00000183145
ENSG00000185808	51227	PIGP	ENSG00000185808
ENSG00000133460	66035	SLC2A11	ENSG00000133460
ENSG00000288297	641700	ECSCR	ENSG00000288297
ENSG00000130234	59272	ACE2	ENSG00000130234
ENSG00000151632	1646	AKR1C2	ENSG00000151632
ENSG00000288274	111064649	SMIM33	ENSG00000288274
ENSG00000288243	340061	STING1	ENSG00000288243
ENSG00000132640	22903	BTBD3	ENSG00000132640
ENSG00000182670	7267	TTC3	ENSG00000182670
ENSG00000288122	105377245	LINC02619	ENSG00000288122
ENSG00000120210	11172	INSL6	ENSG00000120210
ENSG00000120211	3641	INSL4	ENSG00000120211
ENSG00000288470	105377247	LINC02429	ENSG00000288470
ENSG00000225833	104798195		ENSG00000225833
ENSG00000102539	2862	MLNR	ENSG00000102539
ENSG00000147003	57393	CLTRN	ENSG00000147003
ENSG00000107014	6019	RLN2	ENSG00000107014
ENSG00000196139	8644	AKR1C3	ENSG00000196139
ENSG00000102543	81602	CDADC1	ENSG00000102543
ENSG00000186312	340591	CA5BP1	ENSG00000186312
ENSG00000107018	6013	RLN1	ENSG00000107018
ENSG00000285478	101927592	LINC02405	ENSG00000285478
ENSG00000107020	55848	PLGRKT	ENSG00000107020
ENSG00000169239	11238	CA5B	ENSG00000169239
ENSG00000102547	81617	CAB39L	ENSG00000102547
ENSG00000120217	29126	CD274	ENSG00000120217
ENSG00000233048	101929486	LINC01722	ENSG00000233048
ENSG00000281371	8551	INE2	ENSG00000281371
ENSG00000169249	8233	ZRSR2	ENSG00000169249
ENSG00000288647	152877		ENSG00000288647
ENSG00000234265	100505515	LINC01723	ENSG00000234265
ENSG00000264006	340811	AKR1C8P	ENSG00000264006
ENSG00000198610	1109	AKR1C4	ENSG00000198610
ENSG00000172296	55304	SPTLC3	ENSG00000172296
ENSG00000197646	80380	PDCD1LG2	ENSG00000197646
ENSG00000182287	8905	AP1S2	ENSG00000182287
ENSG00000101230	140862	ISM1	ENSG00000101230
ENSG00000107036	57589	RIC1	ENSG00000107036
ENSG00000089123	55617	TASP1	ENSG00000089123
ENSG00000136169	83852	SETDB2	ENSG00000136169
ENSG00000224034	110806285	LINC02561	ENSG00000224034
ENSG00000089048	51575	ESF1	ENSG00000089048
ENSG00000178473	114131	UCN3	ENSG00000178473
ENSG00000288417	100507642		ENSG00000288417
ENSG00000178462	79861	TUBAL3	ENSG00000178462
ENSG00000126010	2925	GRPR	ENSG00000126010
ENSG00000136147	51131	PHF11	ENSG00000136147
ENSG00000288311	105375115		ENSG00000288311
ENSG00000182798	645864	MAGEB17	ENSG00000182798
ENSG00000288499	56975	FAM20C	ENSG00000288499
ENSG00000173848	10276	NET1	ENSG00000173848
ENSG00000047230	56474	CTPS2	ENSG00000047230
ENSG00000101247	79133	NDUFAF5	ENSG00000101247
ENSG00000240972	4282	MIF	ENSG00000240972
ENSG00000133433	653689	GSTT2B	ENSG00000133433
ENSG00000178372	51806	CALML5	ENSG00000178372
ENSG00000099219	79956	ERMP1	ENSG00000099219
ENSG00000178363	810	CALML3	ENSG00000178363
ENSG00000287566	105376380		ENSG00000287566
ENSG00000099974	100037417	DDTL	ENSG00000099974
ENSG00000287235	105376381		ENSG00000287235
ENSG00000101251	80343	SEL1L2	ENSG00000101251
ENSG00000265144	100616428	MIR548AM	ENSG00000265144
ENSG00000099977	1652	DDT	ENSG00000099977
ENSG00000099977	100037417	DDT	ENSG00000099977
ENSG00000169906	795	S100G	ENSG00000169906
ENSG00000242147	102723629	LASTR	ENSG00000242147
ENSG00000242147	105376382	LASTR	ENSG00000242147
ENSG00000169895	94056	SYAP1	ENSG00000169895
ENSG00000136144	55213	RCBTB1	ENSG00000136144
ENSG00000288411	6288	SAA1	ENSG00000288411
ENSG00000196372	79754	ASB13	ENSG00000196372
ENSG00000086712	55787	TXLNG	ENSG00000086712
ENSG00000099984	2953	GSTT2	ENSG00000099984
ENSG00000276950	25774	GSTT4	ENSG00000276950
ENSG00000152213	115761	ARL11	ENSG00000152213
ENSG00000108021	54906	TASOR2	ENSG00000108021
ENSG00000123179	84650	EBPL	ENSG00000123179
ENSG00000099991	23523	CABIN1	ENSG00000099991
ENSG00000263667	285766		ENSG00000263667
ENSG00000102054	5931	RBBP7	ENSG00000102054
ENSG00000288445	11234	HPS5	ENSG00000288445
ENSG00000183354	158358	KIAA2026	ENSG00000183354
ENSG00000102753	3839	KPNA3	ENSG00000102753
ENSG00000112679	56940	DUSP22	ENSG00000112679
ENSG00000172264	140733	MACROD2	ENSG00000172264
ENSG00000288198	8500	PPFIA1	ENSG00000288198
ENSG00000288233	100313770	MIR548K	ENSG00000288233
ENSG00000120215	2315	MLANA	ENSG00000120215
ENSG00000057608	2665	GDI2	ENSG00000057608
ENSG00000288401	2017	CTTN	ENSG00000288401
ENSG00000228677	100874006	TTC3-AS1	ENSG00000228677
ENSG00000230366	257203	DSCR9	ENSG00000230366
ENSG00000288374	158160	HSD17B7P2	ENSG00000288374
ENSG00000157538	10311	VPS26C	ENSG00000157538
ENSG00000169891	9185	REPS2	ENSG00000169891
ENSG00000125848	23767	FLRT3	ENSG00000125848
ENSG00000123178	57213	SPRYD7	ENSG00000123178
ENSG00000263575	100616288	MIR4665	ENSG00000263575
ENSG00000137040	26953	RANBP6	ENSG00000137040
ENSG00000227927	140848	MACROD2-IT1	ENSG00000227927
ENSG00000137033	90865	IL33	ENSG00000137033
ENSG00000231607	8847	DLEU2	ENSG00000231607
ENSG00000235914	100379174	MACROD2-AS1	ENSG00000235914
ENSG00000288121	23195	MDN1	ENSG00000288121
ENSG00000286546	613266		ENSG00000286546
ENSG00000089177	55614	KIF16B	ENSG00000089177
ENSG00000170777	89882	TPD52L3	ENSG00000170777
ENSG00000134461	54522	ANKRD16	ENSG00000134461
ENSG00000204977	10206	TRIM13	ENSG00000204977
ENSG00000137265	3662	IRF4	ENSG00000137265
ENSG00000099994	56241	SUSD2	ENSG00000099994
ENSG00000147854	115426	UHRF2	ENSG00000147854
ENSG00000157540	1859	DYRK1A	ENSG00000157540
ENSG00000188158	4810	NHS	ENSG00000188158
ENSG00000288114	2965	GTF2H1	ENSG00000288114
ENSG00000099998	2687	GGT5	ENSG00000099998
ENSG00000264864	100500908	MIR3613	ENSG00000264864
ENSG00000198553	283518	KCNRG	ENSG00000198553
ENSG00000265465	100616249	MIR4768	ENSG00000265465
ENSG00000235834	101928389		ENSG00000235834
ENSG00000112685	55770	EXOC2	ENSG00000112685
ENSG00000230020	100873920	NHS-AS1	ENSG00000230020
ENSG00000208006	406950	MIR16-1	ENSG00000208006
ENSG00000283785	406948	MIR15A	ENSG00000283785
ENSG00000047634	6322	SCML1	ENSG00000047634
ENSG00000176124	10301	DLEU1	ENSG00000176124
ENSG00000176124	100874074	DLEU1	ENSG00000176124
ENSG00000134452	84893	FBH1	ENSG00000134452
ENSG00000125870	6629	SNRPB2	ENSG00000125870
ENSG00000128262	29774	POM121L9P	ENSG00000128262
ENSG00000125879	56914	OTOR	ENSG00000125879
ENSG00000131831	10742	RAI2	ENSG00000131831
ENSG00000188996	135458	HUS1B	ENSG00000188996
ENSG00000178445	2731	GLDC	ENSG00000178445
ENSG00000225882	105373144	LINC01456	ENSG00000225882
ENSG00000100014	23384	SPECC1L	ENSG00000100014
ENSG00000177324	139105	BEND2	ENSG00000177324
ENSG00000286785	285768	LINC01622	ENSG00000286785
ENSG00000125851	5126	PCSK2	ENSG00000125851
ENSG00000186047	220107	DLEU7	ENSG00000186047
ENSG00000186047	103689915	DLEU7	ENSG00000186047
ENSG00000288358	100423016	MIR3159	ENSG00000288358
ENSG00000288175	102724488		ENSG00000288175
ENSG00000288299	3939	LDHA	ENSG00000288299
ENSG00000164379	94234	FOXQ1	ENSG00000164379
ENSG00000102098	10389	SCML2	ENSG00000102098
ENSG00000137273	2295	FOXF2	ENSG00000137273
ENSG00000275859	102466720	MIR6720	ENSG00000275859
ENSG00000054598	2296	FOXC1	ENSG00000054598
ENSG00000112699	2762	GMDS	ENSG00000112699
ENSG00000136104	79621	RNASEH2B	ENSG00000136104
ENSG00000288157	100996758	NPY4R2	ENSG00000288157
ENSG00000233614	727856	DDX11L10	ENSG00000233614
ENSG00000233614	100287029	DDX11L10	ENSG00000233614
ENSG00000125864	631	BFSP1	ENSG00000125864
ENSG00000288481	644054	FAM25C	ENSG00000288481
ENSG00000288475	9994	CASP8AP2	ENSG00000288475
ENSG00000008086	6792	CDKL5	ENSG00000008086
ENSG00000288424	414224	AGAP12P	ENSG00000288424
ENSG00000278739	103504738	MIR6859-4	ENSG00000278739
ENSG00000231439	100132169	WASIR2	ENSG00000231439
ENSG00000161980	51728	POLR3K	ENSG00000161980
ENSG00000161981	79622	SNRNP25	ENSG00000161981
ENSG00000288503	317781	DDX51	ENSG00000288503
ENSG00000128271	135	ADORA2A	ENSG00000128271
ENSG00000125868	11034	DSTN	ENSG00000125868
ENSG00000007384	64285	RHBDF1	ENSG00000007384
ENSG00000288435	84694	GJA10	ENSG00000288435
ENSG00000125844	6238	RRBP1	ENSG00000125844
ENSG00000178803	646023	ADORA2A-AS1	ENSG00000178803
ENSG00000288146	79050	NOC4L	ENSG00000288146
ENSG00000100024	51733	UPB1	ENSG00000100024
ENSG00000284767	100500816	MIR3649	ENSG00000284767
ENSG00000285070	79602	ADIPOR2	ENSG00000285070
ENSG00000103152	4350	MPG	ENSG00000103152
ENSG00000134470	3601	IL15RA	ENSG00000134470
ENSG00000157542	3763	KCNJ6	ENSG00000157542
ENSG00000107077	23081	KDM4C	ENSG00000107077
ENSG00000164385	154386	LINC01600	ENSG00000164385
ENSG00000288291	100996246	LINC02361	ENSG00000288291
ENSG00000288490	50614	GALNT9	ENSG00000288490
ENSG00000184029	10281	DSCR4	ENSG00000184029
ENSG00000145949	340156	MYLK4	ENSG00000145949
ENSG00000138867	83606	GUCD1	ENSG00000138867
ENSG00000103148	8131	NPRL3	ENSG00000103148
ENSG00000198054	84677	DSCR8	ENSG00000198054
ENSG00000284953	93589	CACNA2D4	ENSG00000284953
ENSG00000124535	56897	WRNIP1	ENSG00000124535
ENSG00000021355	1992	SERPINB1	ENSG00000021355
ENSG00000157551	3772	KCNJ15	ENSG00000157551
ENSG00000102104	6247	RS1	ENSG00000102104
ENSG00000086717	5475	PPEF1	ENSG00000086717
ENSG00000266750	100616285	MIR4645	ENSG00000266750
ENSG00000170542	5272	SERPINB9	ENSG00000170542
ENSG00000100028	6634	SNRPD3	ENSG00000100028
ENSG00000288458	101928416		ENSG00000288458
ENSG00000124570	5269	SERPINB6	ENSG00000124570
ENSG00000233316	259234	DSCR10	ENSG00000233316
ENSG00000178026	388886	LRRC75B	ENSG00000178026
ENSG00000157554	2078	ERG	ENSG00000157554
ENSG00000044446	5256	PHKA2	ENSG00000044446
ENSG00000125888	140836	BANF2	ENSG00000125888
ENSG00000130656	3050	HBZ	ENSG00000130656
ENSG00000137038	90871	DMAC1	ENSG00000137038
ENSG00000206177	3042	HBM	ENSG00000206177
ENSG00000100031	2678	GGT1	ENSG00000100031
ENSG00000089006	27131	SNX5	ENSG00000089006
ENSG00000153707	5789	PTPRD	ENSG00000153707
ENSG00000288149	90019	SYT8	ENSG00000288149
ENSG00000188536	3040	HBA2	ENSG00000188536
ENSG00000286724	101928415		ENSG00000286724
ENSG00000206172	3039	HBA1	ENSG00000206172
ENSG00000288359	496	ATP4B	ENSG00000288359
ENSG00000086506	3049	HBQ1	ENSG00000086506
ENSG00000173698	10149	ADGRG2	ENSG00000173698
ENSG00000134460	3559	IL2RA	ENSG00000134460
ENSG00000288263	6011	GRK1	ENSG00000288263
ENSG00000007392	55692	LUC7L	ENSG00000007392
ENSG00000288305	100130386	LINC00552	ENSG00000288305
ENSG00000288219	7136	TNNI2	ENSG00000288219
ENSG00000134453	84991	RBM17	ENSG00000134453
ENSG00000223806	400866	LINC00114	ENSG00000223806
ENSG00000157557	2114	ETS2	ENSG00000157557
ENSG00000125850	58495	OVOL2	ENSG00000125850
ENSG00000288199	4046	LSP1	ENSG00000288199
ENSG00000212232	692086	SNORD17	ENSG00000212232
ENSG00000170525	5209	PFKFB3	ENSG00000170525
ENSG00000125871	92667	MGME1	ENSG00000125871
ENSG00000244041	401232	LINC01011	ENSG00000244041
ENSG00000288113	100287399	POTEB2	ENSG00000288113
ENSG00000149474	57325	KAT14	ENSG00000149474
ENSG00000124588	4835	NQO2	ENSG00000124588
ENSG00000288232	100506412	LINC00871	ENSG00000288232
ENSG00000288194	390538	OR4M2	ENSG00000288194
ENSG00000288501	283694		ENSG00000288501
ENSG00000137275	8737	RIPK1	ENSG00000137275
ENSG00000288142	102724631	POTEB3	ENSG00000288142
ENSG00000167930	83986	FAM234A	ENSG00000167930
ENSG00000184571	440822	PIWIL3	ENSG00000184571
ENSG00000232838	100303755	PET117	ENSG00000232838
ENSG00000123201	2974	GUCY1B2	ENSG00000123201
ENSG00000125846	7692	ZNF133	ENSG00000125846
ENSG00000287082	101928398		ENSG00000287082
ENSG00000137274	670	BPHL	ENSG00000137274
ENSG00000232837	101928435	LINC01700	ENSG00000232837
ENSG00000288347	100996331	POTEB	ENSG00000288347
ENSG00000183527	8624	PSMG1	ENSG00000183527
ENSG00000167037	129049	SGSM1	ENSG00000167037
ENSG00000288478	123606	NIPA1	ENSG00000288478
ENSG00000288461	23191	CYFIP1	ENSG00000288461
ENSG00000137267	7280	TUBB2A	ENSG00000137267
ENSG00000226792	647166	C13orf42	ENSG00000226792
ENSG00000288214	283767	GOLGA6L1	ENSG00000288214
ENSG00000288512	715	C1R	ENSG00000288512
ENSG00000288344	100132979	GOLGA8DP	ENSG00000288344
ENSG00000150510	220108	FAM124A	ENSG00000150510
ENSG00000137285	347733	TUBB2B	ENSG00000137285
ENSG00000180822	389362	PSMG4	ENSG00000180822
ENSG00000253309	647174	SERPINE3	ENSG00000253309
ENSG00000185658	54014	BRWD1	ENSG00000185658
ENSG00000237282	440757	LINC00851	ENSG00000237282
ENSG00000089091	55184	DZANK1	ENSG00000089091
ENSG00000266072	100847003	MIR5693	ENSG00000266072
ENSG00000102786	26512	INTS6	ENSG00000102786
ENSG00000288440	102723623		ENSG00000288440
ENSG00000137266	63027	SLC22A23	ENSG00000137266
ENSG00000288517	283685	GOLGA6L2	ENSG00000288517
ENSG00000225706	101929407	PTPRD-AS1	ENSG00000225706
ENSG00000288188	54551	MAGEL2	ENSG00000288188
ENSG00000288364	4692	NDN	ENSG00000288364
ENSG00000263628	100422989	MIR3155A	ENSG00000263628
ENSG00000283634	100628560	MIR3155B	ENSG00000283634
ENSG00000215244	399715	LINC02649	ENSG00000215244
ENSG00000206069	255349	TMEM211	ENSG00000206069
ENSG00000226717	101929428	PTPRD-AS2	ENSG00000226717
ENSG00000288415	100423021	MIR4298	ENSG00000288415
ENSG00000288331	102465993	MIR7847	ENSG00000288331
ENSG00000197077	85379	KIAA1671	ENSG00000197077
ENSG00000288250	7140	TNNT3	ENSG00000288250
ENSG00000288508	3671	ISLR	ENSG00000288508
ENSG00000065675	5588	PRKCQ	ENSG00000065675
ENSG00000107165	7306	TYRP1	ENSG00000107165
ENSG00000288257	64220	STRA6	ENSG00000288257
ENSG00000285383	654429	LRTM2	ENSG00000285383
ENSG00000203280	100128531	KIAA1671-AS1	ENSG00000203280
ENSG00000100053	1417	CRYBB3	ENSG00000100053
ENSG00000288124	51279	C1RL	ENSG00000288124
ENSG00000132664	10621	POLR3F	ENSG00000132664
ENSG00000153714	286343	LURAP1L	ENSG00000153714
ENSG00000244752	1415	CRYBB2	ENSG00000244752
ENSG00000285233	100271702	LINC00940	ENSG00000285233
ENSG00000284850	196513	DCP1B	ENSG00000284850
ENSG00000107186	8777	MPDZ	ENSG00000107186
ENSG00000288269	2642	GCGR	ENSG00000288269
ENSG00000100068	91355	LRP5L	ENSG00000100068
ENSG00000228793	100507336		ENSG00000228793
ENSG00000288352	283314	C1RL-AS1	ENSG00000288352
ENSG00000265137	100422875	MIR3192	ENSG00000265137
ENSG00000089050	10741	RBBP9	ENSG00000089050
ENSG00000288369	83758	RBP5	ENSG00000288369
ENSG00000100058	1416	CRYBB2P1	ENSG00000100058
ENSG00000285479	775	CACNA1C	ENSG00000285479
ENSG00000101310	10483	SEC23B	ENSG00000101310
ENSG00000168994	221749	PXDC1	ENSG00000168994
ENSG00000288427	9746	CLSTN3	ENSG00000288427
ENSG00000076344	8786	RGS11	ENSG00000076344
ENSG00000237943	439949	PRKCQ-AS1	ENSG00000237943
ENSG00000277872	102466198	MIR6817	ENSG00000277872
ENSG00000238158	26240		ENSG00000238158
ENSG00000100077	157	GRK3	ENSG00000100077
ENSG00000288213	348262	MCRIP1	ENSG00000288213
ENSG00000145945	26240	FAM50B	ENSG00000145945
ENSG00000112739	8899	PRPF4B	ENSG00000112739
ENSG00000281186	100652997	LINC00706	ENSG00000281186
ENSG00000266611	100616423	MIR4703	ENSG00000266611
ENSG00000238266	100507127	LINC00707	ENSG00000238266
ENSG00000139668	115825	WDFY2	ENSG00000139668
ENSG00000255568	103091865	BRWD1-AS2	ENSG00000255568
ENSG00000238141	100874093	BRWD1-AS1	ENSG00000238141
ENSG00000205581	3150	HMGN1	ENSG00000205581
ENSG00000223581	105376386	LINC02665	ENSG00000223581
ENSG00000133454	84700	MYO18B	ENSG00000133454
ENSG00000198879	57713	SFMBT2	ENSG00000198879
ENSG00000102796	79758	DHRS12	ENSG00000102796
ENSG00000288217	5830	PEX5	ENSG00000288217
ENSG00000145975	222826	FAM217A	ENSG00000145975
ENSG00000288186	116729	PPP1R27	ENSG00000288186
ENSG00000281106	283521	TMEM272	ENSG00000281106
ENSG00000123171	83446	CCDC70	ENSG00000123171
ENSG00000123191	540	ATP7B	ENSG00000123191
ENSG00000185689	404220	C6orf201	ENSG00000185689
ENSG00000123243	80760	ITIH5	ENSG00000123243
ENSG00000131828	5160	PDHA1	ENSG00000131828
ENSG00000198721	10455	ECI2	ENSG00000198721
ENSG00000288141	6150	MRPL23	ENSG00000288141
ENSG00000288141	107987373	MRPL23	ENSG00000288141
ENSG00000242173	398	ARHGDIG	ENSG00000242173
ENSG00000151655	3698	ITIH2	ENSG00000151655
ENSG00000185615	64714	PDIA2	ENSG00000185615
ENSG00000232388	388789	SMIM26	ENSG00000232388
ENSG00000288320	100133545	MRPL23-AS1	ENSG00000288320
ENSG00000125821	92675	DTD1	ENSG00000125821
ENSG00000288237	283120	H19	ENSG00000288237
ENSG00000288237	102724852	H19	ENSG00000288237
ENSG00000103126	8312	AXIN1	ENSG00000103126
ENSG00000180815	389840	MAP3K15	ENSG00000180815
ENSG00000233993	101929526	DTD1-AS1	ENSG00000233993
ENSG00000182093	7485	GET1	ENSG00000182093
ENSG00000288407	80125	CCDC33	ENSG00000288407
ENSG00000132631	140856	SCP2D1	ENSG00000132631
ENSG00000185052	57419	SLC24A3	ENSG00000185052
ENSG00000147010	30011	SH3KBP1	ENSG00000147010
ENSG00000288360	65249	ZSWIM4	ENSG00000288360
ENSG00000151657	22944	KIN	ENSG00000151657
ENSG00000086504	10573	MRPL28	ENSG00000086504
ENSG00000100095	23544	SEZ6L	ENSG00000100095
ENSG00000179447	100130264	SLC24A3-AS1	ENSG00000179447
ENSG00000288126	407013	MIR24-2	ENSG00000288126
ENSG00000288183	407018	MIR27A	ENSG00000288183
ENSG00000288462	407010	MIR23A	ENSG00000288462
ENSG00000288367	100033819	MIR675	ENSG00000288367
ENSG00000288505	342977	NANOS3	ENSG00000288505
ENSG00000132669	54453	RIN2	ENSG00000132669
ENSG00000288397	406957	MIR181C	ENSG00000288397
ENSG00000288329	574457	MIR181D	ENSG00000288329
ENSG00000288152	79173	BRME1	ENSG00000288152
ENSG00000288362	1583	CYP11A1	ENSG00000288362
ENSG00000234817	100507506	ECI2-DT	ENSG00000234817
ENSG00000285815	106865373	GET1-SH3BGR	ENSG00000285815
ENSG00000165629	509	ATP5F1C	ENSG00000165629
ENSG00000231811	101927888		ENSG00000231811
ENSG00000157578	150082	LCA5L	ENSG00000157578
ENSG00000173418	51126	NAA20	ENSG00000173418
ENSG00000129925	58986	PGAP6	ENSG00000129925
ENSG00000205444	497048		ENSG00000205444
ENSG00000288293	54862	CC2D1A	ENSG00000288293
